raw text,text_length,source
Exceptional!,12,https://www.youtube.com/watch?v=uUbN6DXJwFg
👏🏽👏🏽👏🏽❤️👏🏽👏🏽👏🏽 Felicitãri,25,https://www.youtube.com/watch?v=uUbN6DXJwFg
"continuarea acestui film suntem noi
respect Recorder!",53,https://www.youtube.com/watch?v=uUbN6DXJwFg
Prefer sa ma uit 3 ore la genul asta de documentare decat sa ma uit 5 minute la TV.,83,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Felicitari Recorder,sunteti impecabili in materie de jurnalism! Din partea mea aveti tot respectul!",99,https://www.youtube.com/watch?v=uUbN6DXJwFg
Excelent material !,19,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Felicitari a-ti renascut.

Acuma il vreti inapoi, asta e romanul, eu ca roman ma feresc de romani in strainatate si strategia mea a functionat.",143,https://www.youtube.com/watch?v=uUbN6DXJwFg
5:50...Cumpanasu? :),20,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Poate suna a cuvinte mari, dar documentarul asta m-a facut sa vreau sa raman in tara.
Semnat,
o eleva de 17 ani",111,https://www.youtube.com/watch?v=uUbN6DXJwFg
Incredibil. Felicitări!,23,https://www.youtube.com/watch?v=uUbN6DXJwFg
Părea interesant până am vazut-o pe Firea....,45,https://www.youtube.com/watch?v=uUbN6DXJwFg
Foarte bun documentarul! Bravo :) si multumim!,46,https://www.youtube.com/watch?v=uUbN6DXJwFg
Frumos!,7,https://www.youtube.com/watch?v=uUbN6DXJwFg
Acest documentar ar trebui sa ruleze la toate cinematografele din tara.,71,https://www.youtube.com/watch?v=uUbN6DXJwFg
"01:29:35 lets, doit, toghedar",29,https://www.youtube.com/watch?v=uUbN6DXJwFg
1:26:09,7,https://www.youtube.com/watch?v=uUbN6DXJwFg
"daca Ceausescu renunta la austeritate in momentul in care se achitase datoria externa, revolutia nu mai exista",110,https://www.youtube.com/watch?v=uUbN6DXJwFg
Va multumesc frumos pentru acest documentar! Felicitari!,56,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Am 22 de ani si am vizionat cu sufletul la gura acest documentar! A fost o lectie de istorie pe care nu ne'o preda in scoala si astfel am reusit sa imi cunosc mai bine tara, sa inteleg mai bine cum a ajuns Romania in situatia actuala. Sper din tot sufletu ca acest documentar sa fie vizionat de cat mai multi tineri din generatia mea. Va multumesc si va felicit!",362,https://www.youtube.com/watch?v=uUbN6DXJwFg
Nu am urmarit niciun film de 3 ore cu atat de mult interes. foarte bine realizat! felicitari!,93,https://www.youtube.com/watch?v=uUbN6DXJwFg
“Sa se ieftineasca băutura pentru prietenul meu Giani”:))),58,https://www.youtube.com/watch?v=uUbN6DXJwFg
Superb. Absolut ce aveam nevoie sa văd. Mulțumesc! Lucrez in afara și vreau sa mă întorc acasă exact cu acele gânduri de schimbare in mai bine ❤️,145,https://www.youtube.com/watch?v=uUbN6DXJwFg
1:23:50,7,https://www.youtube.com/watch?v=uUbN6DXJwFg
Ar fi tare grozava o subtitrare in engleză.,43,https://www.youtube.com/watch?v=uUbN6DXJwFg
2:14:18 Vadim!,14,https://www.youtube.com/watch?v=uUbN6DXJwFg
"respect pentru voi, recorder!",29,https://www.youtube.com/watch?v=uUbN6DXJwFg
Mare dreptate a avut omul ala care a zis ca o sa murim de foame..,65,https://www.youtube.com/watch?v=uUbN6DXJwFg
Felicitari !,12,https://www.youtube.com/watch?v=uUbN6DXJwFg
Bravo Recorder de la un Grec care a studiat in Romania si iubeste  enorm tara asta..Va salut din Grecia 🇬🇷🇬🇷sarbatori fericite tuturor!,135,https://www.youtube.com/watch?v=uUbN6DXJwFg
Super reportaj! Keep going,26,https://www.youtube.com/watch?v=uUbN6DXJwFg
