raw text,text_length,source
Adrian Bravo !!!,16,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Dorian Popa? O scarba ce da bine la tv,Respect Adrian!!😠",56,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Adrian un om de nota 1000000, ceilalți niște proști",51,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
6 gunoaie si un om corect,25,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Hattt johnule 😂😂😂,17,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Adrian Niculescu Respect 👍,26,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Ba adrian bravo aia din platou sunt pe lângă tine cu dorian,59,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Penibil ""Acces direct""",22,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Ăstia nu o cunosc pe anais tomescu coaiee:))),45,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Niculescule!Tot respectul!,26,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Felicitari Adrian!,18,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Pff, se apara ""vedetele"" 😐 si mortul ala vine cu exemple dim Micky Mouse",72,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
ce atacat este tampitu 😂😂😂,26,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Ce sa întâmplat??,17,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Respect Adrian,14,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bv Niculescu👏👏👏🙏,16,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Despre ce video de la dorian e vorba ?,38,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Respect Adrian,14,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Mai ieri va respectam 😑 idiotilor. Respect Adrian!,50,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Ce sa intamplat?,16,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
😂😂😂😂😂😂😂😂😂😂😂😂😂😂,14,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Bravo Adrian,chiar le-ai dat o lectie la toti!",46,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bine Adrian !,13,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Adrian Niculescu felicitari!,28,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Lasati ma omu in pace!Dorian si fiecare om din lume are dreptul sa faca ce.vrea,79,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bai oameni sunteti nebuni adrian niculescu are dreptate,55,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Ce dracu ti-a fost lene sa tai scenele cu reclame? wtf?,55,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Felicitări Niculescu!!!,23,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
N-ai cum sa te intreci in vorbe cu Adrian Niculescu!,52,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Părinții nu au nici o vină? Unde erau?,38,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Cine e papitoiu ăsta?,21,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
