raw text,text_length,source
"Super tare tutorialul, cred ca ești cel mai clar, într-un timp destul de scurt. Mi-ar plăcea un tutorial cu mai multe idei de tranziții, cum a fost aceea cu camera, foarte simplă, dar de mare efect.",198,https://www.youtube.com/watch?v=-4NM-ltbHsQ
Ai tutorial cu multicam,23,https://www.youtube.com/watch?v=-4NM-ltbHsQ
e 24euro/luna... prea mult,26,https://www.youtube.com/watch?v=-4NM-ltbHsQ
"Super tare omule , multumim frumos. Chiar asa te-am.descoperit , in dorinta de a invata editare si montaj , explici foarte bine si motivant . Te voi urmari cu placere . Big up .✌👍👍👍👍✌",183,https://www.youtube.com/watch?v=-4NM-ltbHsQ
"Eu inca nu am programul dar as vrea sa il cumpar permanent,se poate? Sau se plateste abonament?",95,https://www.youtube.com/watch?v=-4NM-ltbHsQ
este cu bani aplicatia??,24,https://www.youtube.com/watch?v=-4NM-ltbHsQ
13:33 cum faci un zoom mai mare nu merge cu scroll tot incerc dar nu imi dau seama,82,https://www.youtube.com/watch?v=-4NM-ltbHsQ
"Esti super Gabriel!Cine sa uitat pana la final sa dea laic 👏🏻👏🏻
👇",65,https://www.youtube.com/watch?v=-4NM-ltbHsQ
"Foarte bun , felicitări!.Mai scutit de o grămadă de chestii și timp pierdut. Mai explicit decât atât nu poate fi .Acum sunt un abonat și fii sigur că voi recomanda mai departe clipurile tale . Respect și mulțumesc încă odată.",225,https://www.youtube.com/watch?v=-4NM-ltbHsQ
"din prima eram arogant si nu aveam rabdare si un video/cut l-am editat gresit si era 30% scale si nu se vedea nimic 
iar dupa o zi (azi) am zis sa ma uit la videoclipul tau in intregime 
mersi ca faci aceste vodeoclipuri",220,https://www.youtube.com/watch?v=-4NM-ltbHsQ
"Am mai multe cadre filmate si toate setate la 30 FPS full HD, insa cand fac importul in secventa, ele sunt cuprinse intre 25-30 FPS. Ai idee care ar putea fi cauza? 
Teoretic 5 FPS-uri n-ar trebui sa afecteze calitatea video, dar fiind o fire perfectionista si cum vreau sa aduc calitate din ce in ce mai mult nu vreau sa am o astfel de ""piedica"" pe viitor.",357,https://www.youtube.com/watch?v=-4NM-ltbHsQ
